Cinsiyet,Medeni Durum,Eğitim Düzeyi,İstihdam Durumu,Yıllık Ortalama Gelir,Yaşadığı Şehir,En Çok İlgilendiği Ürün Grubu,Yıllık Ortalama Satın Alım Miktarı,Yıllık Ortalama Sipariş Verilen Ürün Adedi,Eğitime Devam Etme Durumu,Öbek İsmi,Yıllık Ortalama Sepete Atılan Ürün Adedi,Yaş Grubu_18-30,Yaş Grubu_31-40,Yaş Grubu_41-50,Yaş Grubu_51-60,Yaş Grubu_>60
0,1,3,1,0.1610176505529731,3,1,0.03535357884388894,0.1687653180992881,0,obek_5,0.4266198567750997,0,1,0,0,0
0,1,3,1,0.1667056039579859,0,2,0.022309284509192256,0.1714393655340135,0,obek_5,0.38211970667758066,1,0,0,0,0
0,1,6,1,0.1847388514417731,3,2,0.025005077176216875,0.14914052302732167,0,obek_5,0.38570485447454844,1,0,0,0,0
1,0,3,1,0.13405966087298288,1,2,0.027581993419916684,0.11438279174206872,0,obek_5,0.38725575233851467,1,0,0,0,0
0,0,3,1,0.10806051740046185,3,0,0.021831823707475037,0.13921054582319903,1,obek_5,0.41846997968363686,1,0,0,0,0
0,0,2,1,0.13630305999430853,3,0,0.028080556135280127,0.17135761272218003,0,obek_5,0.3440674936216342,0,1,0,0,0
0,1,3,2,0.12308359965783261,1,1,0.03314409129695371,0.1791166680356983,0,obek_5,0.46693191511100013,0,1,0,0,0
1,1,4,1,0.12584733083490868,1,4,0.01146804999673677,0.16809412819313546,0,obek_5,0.37246128059016553,0,1,0,0,0
0,0,3,2,0.14424924668114142,1,0,0.007899339324152752,0.15183394923955065,0,obek_5,0.38580433282976345,0,1,0,0,0
1,1,3,1,0.1538877167516168,1,2,0.027130724247254642,0.1331361919912398,0,obek_5,0.39631864837699354,0,0,1,0,0
0,1,3,1,0.15578768061727674,1,0,0.01929656081159073,0.1410323802160134,0,obek_5,0.4052463228564516,1,0,0,0,0
0,0,3,0,0.17335991760761518,1,0,0.027283580559067683,0.14224104502315135,0,obek_5,0.45709018355980285,0,1,0,0,0
0,1,1,1,0.11831074441992376,3,1,0.032710117679263004,0.18153848813006174,0,obek_5,0.4530010191765831,0,1,0,0,0
1,0,2,2,0.19962532834593558,1,2,0.012287833625913389,0.124783241456748,0,obek_5,0.4312893629107633,0,1,0,0,0
0,1,3,1,0.125747714784158,3,1,0.035697348195755735,0.18210127984332855,0,obek_5,0.40777938861942387,1,0,0,0,0
0,1,3,1,0.16373449180036312,1,0,0.026382091163847515,0.1540160997503374,0,obek_5,0.4352213142461948,1,0,0,0,0
0,0,3,2,0.13669565097873768,0,4,0.018071264944313797,0.17717237070267808,0,obek_5,0.3634120294924416,0,1,0,0,0
0,1,3,1,0.11858885965469348,3,1,0.04284604400761921,0.137089860531574,0,obek_5,0.4595883157116393,0,1,0,0,0
0,0,3,2,0.11266373219940878,1,1,0.01448484354973989,0.164439040350584,0,obek_5,0.38791351749193986,1,0,0,0,0
0,1,3,2,0.12484464563175174,3,0,0.023532224353951886,0.1235859128284277,0,obek_5,0.31807724264411513,0,0,1,0,0
1,0,3,1,0.1668960360015069,1,2,0.02878536402588941,0.17298128151445974,0,obek_5,0.46485368732299215,0,1,0,0,0
1,0,3,1,0.17732589823178196,1,2,0.017350213388466512,0.14994896257543988,0,obek_5,0.35706876679945254,0,1,0,0,0
0,1,3,1,0.15225900090190195,3,2,0.021095730793488976,0.17555389579275243,1,obek_5,0.3592536562858644,0,0,1,0,0
0,1,3,1,0.1771477940912588,3,0,0.027852360460112205,0.16264355974999314,0,obek_5,0.49312752558313566,0,1,0,0,0
0,0,5,1,0.1604470892428119,0,0,0.01191150863659872,0.14333984054334648,0,obek_5,0.3794964557044825,0,0,1,0,0
0,0,7,1,0.1512978597004637,1,2,0.016562299923842894,0.1597831643261326,0,obek_5,0.4098003876093536,0,1,0,0,0
0,0,3,1,0.1411012864631753,1,3,0.013009491794899727,0.1531796594625767,1,obek_5,0.39229802363553423,0,0,0,0,1
0,1,3,1,0.11295768727404587,1,1,0.02955199894316922,0.1284395475089981,0,obek_5,0.3084826301248012,0,1,0,0,0
1,1,5,1,0.13768052884398482,1,4,0.03318750186532929,0.14984905696549283,0,obek_5,0.4068393712253841,0,1,0,0,0
0,1,3,1,0.1624079859745974,1,0,0.023949972142140577,0.16334982098257245,0,obek_5,0.41103083163269455,0,0,0,0,1
1,1,2,1,0.18987232685100808,3,4,0.031283928630759586,0.17877949457265258,0,obek_5,0.3914306490071384,1,0,0,0,0
1,1,3,1,0.15996867975170967,1,4,0.022742381100789383,0.16460273075182957,0,obek_5,0.34732576494686657,0,1,0,0,0
1,1,3,1,0.10870214569306505,3,2,0.035637318849479585,0.1581358383539138,0,obek_5,0.41996659924769053,1,0,0,0,0
0,0,8,1,0.12946310923234935,3,0,0.01747119852115421,0.1760103079214183,0,obek_5,0.4313630128740535,0,1,0,0,0
0,1,3,1,0.19529770942761024,3,0,0.026715211282739154,0.18535958983981268,0,obek_5,0.4005690485531199,0,0,1,0,0
0,1,3,1,0.12309368843168264,1,1,0.029794304555539206,0.16032261756629773,0,obek_5,0.4239502136890556,0,1,0,0,0
0,0,1,1,0.15510372394758457,0,1,0.02914532903556663,0.16293035486532909,0,obek_5,0.35866468936109636,1,0,0,0,0
0,1,3,1,0.18133323242151494,3,1,0.010001498085476374,0.17554034408057576,0,obek_5,0.36506849640664535,0,1,0,0,0
1,0,3,1,0.14933577626321065,1,2,0.025975915583874937,0.1494876451366958,0,obek_5,0.4075554773152055,0,0,0,1,0
0,1,3,1,0.14303240143694515,3,2,0.027958281377882657,0.13691369460880168,0,obek_5,0.38560190183533194,0,1,0,0,0
0,1,5,1,0.15208557097872646,1,1,0.033672073617575196,0.14190020571318684,0,obek_5,0.41827277939023777,1,0,0,0,0
0,0,3,1,0.1454124548759782,1,2,0.03085914691506432,0.1463562156560635,0,obek_5,0.40445441180308306,0,1,0,0,0
0,0,3,1,0.14668240091193854,3,1,0.012483822988033744,0.1606747896879358,0,obek_5,0.45319140190972984,0,1,0,0,0
0,1,3,2,0.11201496072811146,1,0,0.014537475707741929,0.1711395184485741,0,obek_5,0.42781233211573594,1,0,0,0,0
0,1,1,2,0.3698018596900591,3,3,0.8584038513107,0.48119953294640866,0,obek_5,0.1916941195206528,0,0,0,1,0
0,1,6,1,0.1528557026691063,1,1,0.03065305074882474,0.16715223408647828,0,obek_5,0.44950187319140444,0,1,0,0,0
0,0,5,1,0.13281743847185848,3,1,0.022647830512359468,0.14368542684065,0,obek_5,0.4067572777122335,1,0,0,0,0
0,1,3,1,0.16694838331326703,3,1,0.03154914713588382,0.15846187448032292,0,obek_5,0.39864703572314847,0,1,0,0,0
0,1,3,2,0.12435861807546636,1,1,0.024035719780191075,0.15534600872346335,0,obek_5,0.4561103281479857,1,0,0,0,0
0,1,3,0,0.1477862940961719,1,0,0.029254049996747397,0.13468483293132938,1,obek_5,0.3855781800431316,0,1,0,0,0
0,1,4,1,0.1571427924820549,1,0,0.016771417020756504,0.16168014806290912,0,obek_5,0.385458032882848,0,1,0,0,0
0,1,3,1,0.14730808858740296,0,0,0.040933376903660446,0.12214411882285883,0,obek_5,0.4407002498609935,0,1,0,0,0
0,0,3,1,0.12852852067878023,1,1,0.017235713265266614,0.13589297937151165,0,obek_5,0.44373398641717,0,0,1,0,0
0,1,3,1,0.16583075299373973,1,1,0.018113401897194834,0.11270078536433958,0,obek_5,0.39366230880493563,0,1,0,0,0
1,0,3,1,0.1699275688387454,0,2,0.02666098788905026,0.16499113727616171,0,obek_5,0.46542152953822663,0,1,0,0,0
0,0,3,1,0.16876008340282692,3,1,0.02276679350457518,0.13008142649302332,0,obek_5,0.43812665057501743,1,0,0,0,0
0,1,3,1,0.12047542210991702,3,1,0.017212450759671427,0.15479992989746102,0,obek_5,0.36841444535902934,0,1,0,0,0
0,0,4,1,0.12867439243308829,3,0,0.019574038700941085,0.13021188039829068,0,obek_5,0.39581075821529205,1,0,0,0,0
0,1,2,1,0.14783047768362728,3,1,0.018485437219911305,0.15914757231401436,0,obek_5,0.37056223132993454,1,0,0,0,0
1,0,3,2,0.16109429702395742,3,2,0.019182880399813113,0.14690999753535547,0,obek_5,0.39692577463879736,1,0,0,0,0
0,0,3,1,0.14575993756691918,3,1,0.03023126890906884,0.15642150921292694,0,obek_5,0.4231772249354573,0,1,0,0,0
0,0,2,1,0.13557981562265317,0,0,0.02650793333600543,0.13000190698988076,0,obek_5,0.3907504193444403,1,0,0,0,0
1,1,4,0,0.0816527080940031,1,4,0.013551380840407273,0.16199383316788593,0,obek_5,0.3641376424098905,1,0,0,0,0
0,0,3,1,0.15750980779601415,0,1,0.025773416321157594,0.1721370151239972,0,obek_5,0.3613119079525284,1,0,0,0,0
0,0,3,1,0.18348582848694217,3,1,0.030757658377266017,0.17322399948311615,0,obek_5,0.38176524107387455,0,0,0,0,1
0,1,7,1,0.13718232987686088,3,2,0.028759327593117348,0.1565005666147221,0,obek_5,0.471059161187553,0,1,0,0,0
0,1,3,1,0.14098238115737738,1,1,0.019619206493046285,0.15977033777620517,0,obek_5,0.41376152487199896,0,0,0,0,1
0,1,3,1,0.1682257330961199,1,1,0.019488180750099643,0.18352451352577534,0,obek_5,0.38045828014683125,0,1,0,0,0
0,0,3,1,0.15040250472231675,1,0,0.02440852532549849,0.12720968188641385,0,obek_5,0.39014158393461135,0,1,0,0,0
0,1,3,2,0.156399018732393,0,0,0.03113385607036334,0.15820347734548756,1,obek_5,0.3786235291827101,0,0,0,1,0
0,1,7,2,0.1449038895978696,1,0,0.019291721629536074,0.1622158030009285,0,obek_5,0.3478344816381284,0,1,0,0,0
0,1,5,1,0.14101060767369322,1,1,0.02478879356738002,0.1633059716470095,0,obek_5,0.3393959186964405,0,1,0,0,0
0,1,3,1,0.16325375942638765,0,0,0.03390842544473294,0.14278650698973164,0,obek_5,0.49962180404197776,0,1,0,0,0
0,1,3,2,0.15851828858466546,1,2,0.01882499050398856,0.16625277383468123,0,obek_5,0.4232633746823091,1,0,0,0,0
0,1,3,1,0.1406116643873545,3,0,0.007171721446235416,0.17762335587689532,0,obek_5,0.3556052395399211,0,1,0,0,0
0,0,4,0,0.1826802499925459,3,0,0.03097235129405801,0.18894091196923538,0,obek_5,0.38149869601933495,0,0,0,1,0
1,0,7,1,0.1467150034780198,1,2,0.036868907102934195,0.13235508877945606,0,obek_5,0.4090264363945516,0,1,0,0,0
0,1,3,2,0.11865912599514147,3,0,0.0369511113031588,0.15591735726971373,0,obek_5,0.39738180504487264,0,1,0,0,0
0,0,3,1,0.13867545130200476,1,1,0.026561350972823847,0.141817408597866,0,obek_5,0.40728983441834615,1,0,0,0,0
0,1,3,2,0.1760782452295631,0,2,0.023496226372586762,0.15954387697243647,0,obek_5,0.4299406426859532,1,0,0,0,0
0,1,3,1,0.18074829989956118,3,0,0.023113865588465732,0.1616948969238749,0,obek_5,0.3502858290681252,0,1,0,0,0
0,0,7,1,0.1792088988800415,1,0,0.03156979543632071,0.13400461301381592,0,obek_5,0.44025529330863183,0,1,0,0,0
0,0,3,1,0.17102895358930448,0,4,0.036489647015319135,0.16276307524084765,0,obek_5,0.4129941397624533,0,1,0,0,0
0,1,3,1,0.1523332637069998,1,1,0.01664058882382849,0.16012762319898752,0,obek_5,0.5178141618547085,0,1,0,0,0
0,1,3,0,0.15332225268599947,3,0,0.03849468893479205,0.14551518969931948,0,obek_5,0.3606943871304019,0,1,0,0,0
0,1,7,1,0.12496272115713195,3,0,0.03263524233637767,0.17521368848149269,0,obek_5,0.4024496579433966,1,0,0,0,0
0,0,3,0,0.14067067454248605,3,0,0.026613922965984915,0.1948111360615512,0,obek_5,0.45304670289732407,0,0,1,0,0
0,1,7,1,0.13338503370205476,1,1,0.030072811881916336,0.13540742596111321,0,obek_5,0.41440103981234533,0,1,0,0,0
1,0,4,0,0.14536224782781493,3,4,0.034700025907006285,0.1396492209534936,1,obek_5,0.3924864441891769,0,1,0,0,0
0,0,3,1,0.19326543093270016,0,3,0.030969674998101507,0.15396837098675276,0,obek_5,0.3643546703350099,0,0,0,0,1
1,1,3,1,0.15191474403465752,1,4,0.0391071263967752,0.1489072636773895,0,obek_5,0.3828483659528601,0,1,0,0,0
0,0,3,1,0.16023090454757374,0,0,0.017851299019370992,0.14023559317454803,0,obek_5,0.3713806597293471,0,1,0,0,0
0,0,3,0,0.13302952812924637,1,2,0.01953802729885093,0.1319903317332119,0,obek_5,0.4080782379571163,0,0,0,0,1
0,0,3,0,0.15275458321822183,3,1,0.037329375970703196,0.13766840293712077,0,obek_5,0.4253519652581191,0,1,0,0,0
0,1,3,1,0.16018288616328824,0,2,0.024990729760480668,0.15191237397737262,0,obek_5,0.35213850919241385,1,0,0,0,0
0,1,3,1,0.13968655749660128,3,0,0.019618575101477048,0.1618880236600369,0,obek_5,0.3838114029459169,1,0,0,0,0
0,0,3,1,0.1950411860816016,1,3,0.021001928785758323,0.15583788104245624,0,obek_5,0.39609662657087197,0,1,0,0,0
0,1,3,2,0.1556484289863867,3,0,0.041062266929988905,0.18115409495797574,0,obek_5,0.39521249050702456,0,1,0,0,0
0,0,2,2,0.19240134543534845,1,2,0.06693370134978677,0.07496642696326379,0,obek_5,0.0036356453446605014,0,1,0,0,0
0,0,3,1,0.14575329387179922,1,0,0.02252793050143162,0.14383416350707806,1,obek_5,0.3809475293311834,0,1,0,0,0
0,0,7,2,0.13480835014425657,1,0,0.012603800278487648,0.1418941903063078,0,obek_5,0.36329975360875894,0,1,0,0,0
0,0,3,2,0.15305068790288492,1,1,0.03133863194210633,0.1677413718615723,0,obek_5,0.42346897445939696,0,0,0,0,1
0,1,3,0,0.11759125844546223,0,0,0.028690686256558406,0.1542761718192788,0,obek_5,0.40137224141386013,1,0,0,0,0
1,1,3,1,0.14702211457571918,1,2,0.032533041573065746,0.16309563393214052,1,obek_5,0.2879223844932788,0,1,0,0,0
0,1,3,2,0.18783102222774575,1,2,0.013287505302565936,0.1693779709094438,0,obek_5,0.47931923018372413,0,0,1,0,0
0,1,3,1,0.1503329113989137,3,1,0.03398984490996376,0.16880059612674925,0,obek_5,0.4104099425720455,0,0,1,0,0
0,1,3,1,0.1361811594057858,1,1,0.02079716812500554,0.1571902196047855,0,obek_5,0.3644503213194908,1,0,0,0,0
0,0,3,1,0.17342924347506622,0,4,0.03577256475841517,0.15251677299332564,0,obek_5,0.40469382660230596,0,1,0,0,0
0,0,3,1,0.1801362494060819,3,0,0.037890755186864786,0.15732408382674892,0,obek_5,0.4458100609839779,0,0,0,0,1
0,0,6,2,0.15707924739071322,3,0,0.04230735012057128,0.16345046778438035,0,obek_5,0.4185976857361801,0,0,1,0,0
1,1,3,1,0.12788949339168976,1,2,0.0317360073942321,0.15751267322680443,0,obek_5,0.334404068170764,1,0,0,0,0
0,1,3,1,0.1428270309419803,3,2,0.02128022205488639,0.1464182555477721,0,obek_5,0.39282591559124985,1,0,0,0,0
0,1,0,0,0.14320559753201265,0,4,0.02718670242498722,0.17843608780384687,0,obek_5,0.399821214746471,0,0,0,1,0
0,1,3,1,0.14824891367911439,3,3,0.027350442004480544,0.14176504964979247,0,obek_5,0.39970960838871056,0,1,0,0,0
1,1,3,0,0.14089193691110233,0,4,0.022381824204218415,0.14833654600920007,0,obek_5,0.40375129578641406,0,1,0,0,0
0,1,3,2,0.12470262840925547,3,1,0.017777773452384793,0.1575777889222015,0,obek_5,0.36726417270011014,0,1,0,0,0
0,0,3,1,0.15772839529530353,1,0,0.02407621890893892,0.16193081296542983,0,obek_5,0.448821365123705,0,1,0,0,0
0,1,3,1,0.17589614449538635,1,0,0.02892785460330473,0.17098694780211596,0,obek_5,0.3797265417147776,1,0,0,0,0
0,0,3,1,0.12140759284067304,1,0,0.02803139258344664,0.14467315150433097,0,obek_5,0.39206572264055806,1,0,0,0,0
0,0,3,1,0.14579021280905763,0,2,0.011747973861342853,0.1439226193204419,0,obek_5,0.4246570228013464,0,1,0,0,0
0,0,7,1,0.14642693386569677,3,0,0.04099211419091092,0.1483658619273746,0,obek_5,0.40870858352455236,0,1,0,0,0
0,1,0,1,0.16667940182489194,3,4,0.018773374245287827,0.164168134800261,0,obek_5,0.41387220194738633,1,0,0,0,0
0,1,3,1,0.1344831176925155,3,1,0.026946197921986284,0.13998861998366646,0,obek_5,0.4016475970332506,0,0,0,1,0
0,0,3,2,0.12260945130108683,1,1,0.011800609913381832,0.15957547630114355,0,obek_5,0.43110417794517797,1,0,0,0,0
0,0,0,1,0.39511343372347163,3,1,0.7546828606444915,0.46631746169979327,0,obek_5,0.1629164639853677,0,0,0,1,0
0,1,1,1,0.13177247504246106,3,0,0.020706421454987606,0.17358682555218655,0,obek_5,0.399022755499207,1,0,0,0,0
0,1,3,0,0.1629386316001671,3,1,0.026606673318230564,0.16728564745566601,0,obek_5,0.4524475190149239,0,1,0,0,0
1,0,3,1,0.17182061899622095,0,0,0.02196030078633303,0.1594258589795691,0,obek_5,0.42414481488425876,0,1,0,0,0
0,0,3,1,0.16972273040702357,1,1,0.016978394106617292,0.169004646853382,0,obek_5,0.4456027986769412,0,0,1,0,0
1,0,3,1,0.10794172579075881,3,4,0.013462316510107375,0.16763733824687943,0,obek_5,0.43546030661261464,1,0,0,0,0
0,1,3,1,0.14303013795753677,0,1,0.013998121221957663,0.1691249869281239,0,obek_5,0.385758938441869,0,1,0,0,0
1,1,3,1,0.12279999906002018,1,2,0.007933466775921064,0.17619449689419042,0,obek_5,0.4142840598249343,0,1,0,0,0
0,0,3,1,0.15948530230624378,3,0,0.03296407194744877,0.161695768072449,0,obek_5,0.4108711955138656,0,0,1,0,0
0,1,3,0,0.14985837286915032,1,2,0.03223950766758686,0.15557125268559774,0,obek_5,0.37562479837336094,1,0,0,0,0
1,0,8,2,0.15306681497408853,3,4,0.006077955459758505,0.1648507486720382,0,obek_5,0.43580196502022805,0,0,0,0,1
0,0,4,0,0.13756965594071188,1,1,0.0420026838740056,0.17362221906667336,0,obek_5,0.42027122862362387,0,0,0,0,1
0,0,7,1,0.1400079207912902,3,2,0.03217070327896933,0.17838045846384176,0,obek_5,0.3590710559033072,1,0,0,0,0
0,0,8,1,0.15433032408676683,1,1,0.03654207825015225,0.13938059659835572,0,obek_5,0.4232553614747231,1,0,0,0,0
0,0,3,1,0.11765032883219825,1,0,0.025737349997479952,0.1624355303166127,0,obek_5,0.4699540927577866,0,1,0,0,0
0,1,3,2,0.13563251430251264,3,0,0.043555637905042355,0.1387490211974396,0,obek_5,0.4070467446694571,0,1,0,0,0
0,0,7,1,0.1553219652522565,1,0,0.01926209902763247,0.1596884077094903,0,obek_5,0.4405974014999313,0,1,0,0,0
0,0,7,1,0.14875863658512753,1,4,0.04147629802067196,0.1499100511001777,0,obek_5,0.40573843740456683,1,0,0,0,0
0,1,3,0,0.15456736990474126,3,4,0.027231314222720335,0.16055342304512465,0,obek_5,0.4047602707314652,0,1,0,0,0
0,0,3,2,0.14256323617864303,0,2,0.027146461886532774,0.16568027571135838,0,obek_5,0.33213090576042914,0,1,0,0,0
1,1,3,0,0.14640295436077871,1,4,0.02554003859774033,0.16301215559820564,0,obek_5,0.3725357523714432,1,0,0,0,0
0,1,3,0,0.13017181702616226,1,3,0.02245847002593651,0.15415686582523996,0,obek_5,0.37695386666729,0,1,0,0,0
1,1,1,0,0.18041917884013914,1,2,0.019461649943620624,0.1670515056302674,0,obek_5,0.3900846923182572,0,1,0,0,0
0,1,3,0,0.13853453729232346,1,0,0.02973127555634189,0.14958273575064485,0,obek_5,0.39757596319909905,0,1,0,0,0
0,0,8,1,0.15989601975502787,1,3,0.02346182457720468,0.16169736153435282,0,obek_5,0.39495647059724814,0,1,0,0,0
0,0,3,1,0.10863340775990007,1,0,0.026218650315065956,0.17927643326353407,0,obek_5,0.360766392330175,1,0,0,0,0
0,1,3,2,0.16984528192855547,1,1,0.038062549164329204,0.13918247839448133,0,obek_5,0.3802979961738321,0,1,0,0,0
0,0,8,2,0.10503366679647935,3,3,0.027448487625456444,0.14340486249477657,0,obek_5,0.39767360044853867,1,0,0,0,0
0,0,3,1,0.12085054764949771,3,1,0.040169895740016004,0.1597484200400333,0,obek_5,0.4274872750051834,1,0,0,0,0
0,1,3,2,0.1577649979602283,3,1,0.019138327510273084,0.13863383615017436,0,obek_5,0.4293689295368375,1,0,0,0,0
0,0,2,1,0.12419630339986021,3,0,0.03730466027982819,0.16029615102560996,0,obek_5,0.34263581505594143,1,0,0,0,0
0,0,3,1,0.13531874788958512,3,1,0.03281771811106725,0.16844789722721953,0,obek_5,0.42835092148753223,1,0,0,0,0
1,1,3,2,0.15906494884335362,1,2,0.03195328802652769,0.13613491254110824,1,obek_5,0.38476227669827257,0,1,0,0,0
0,1,7,1,0.16079552124607333,0,1,0.013329528247303962,0.17335330393568696,0,obek_5,0.3928501788437052,0,1,0,0,0
0,1,3,1,0.1538329042453267,3,3,0.03015818676030839,0.18245460149913958,0,obek_5,0.3596758181629422,0,1,0,0,0
1,0,3,1,0.135539001418364,1,1,0.010740643841006911,0.15376785292620435,0,obek_5,0.41155600772569445,0,1,0,0,0
0,0,3,2,0.1301004354761494,0,0,0.03069623308280875,0.16022106929493535,0,obek_5,0.42484796037205974,1,0,0,0,0
0,0,3,2,0.16715241647868342,1,1,0.03191056176918372,0.16208085780898765,0,obek_5,0.4119590841056458,1,0,0,0,0
0,0,3,1,0.1784101642087615,1,0,0.02664313835050565,0.1623808779686754,0,obek_5,0.38107196027914586,0,1,0,0,0
0,1,3,1,0.1378271319500049,3,0,0.027604882174902437,0.1590144905197948,0,obek_5,0.30395634871611715,1,0,0,0,0
0,1,3,1,0.16127934130593793,3,1,0.01812427028397874,0.1596572267745778,0,obek_5,0.3820970575651099,0,0,1,0,0
0,1,3,1,0.13497012225058486,1,0,0.017845914636173785,0.1630184091534518,0,obek_5,0.3929393179202676,0,0,0,1,0
0,0,3,1,0.1516411870036989,3,1,0.026312344935463777,0.18611922939036132,0,obek_5,0.3757893348288671,0,1,0,0,0
0,1,3,1,0.13480914481801057,1,1,0.02917692587389739,0.14118561788720815,0,obek_5,0.3782882471866791,0,0,1,0,0
0,0,3,2,0.17246109186916797,3,0,0.024692666965025006,0.14780167494843846,0,obek_5,0.34526524684835314,1,0,0,0,0
0,0,3,1,0.13978101113571167,3,0,0.012565635004725642,0.17204019633800996,0,obek_5,0.4342319324219382,0,1,0,0,0
0,0,7,2,0.15463243294574566,0,0,0.0264200636037612,0.13309995434160815,0,obek_5,0.4211875111922557,0,1,0,0,0
1,1,3,2,0.16875552205901267,1,4,0.02273798832580491,0.16898138965971654,0,obek_5,0.4154063409899893,1,0,0,0,0
0,1,3,1,0.15178944507752962,1,0,0.03628845503919828,0.11806511168835637,0,obek_5,0.3498850414526126,1,0,0,0,0
0,0,3,1,0.14408956881642107,1,1,0.02383986133514142,0.168030105078495,0,obek_5,0.3369636214059947,0,1,0,0,0
0,0,3,1,0.14315205987432375,1,1,0.031182471647353258,0.16491614929437284,0,obek_5,0.39369361075882103,0,1,0,0,0
0,0,3,1,0.15989472555193926,0,0,0.014850557715788512,0.17868359025648584,0,obek_5,0.3935796650649413,0,1,0,0,0
0,0,3,1,0.16059731164471625,3,1,0.025837276322878994,0.15990099632497393,1,obek_5,0.4257155470628441,0,1,0,0,0
0,1,3,1,0.15650302967617843,3,1,0.02623756983389955,0.13885904842080585,0,obek_5,0.32479516271612685,0,0,1,0,0
0,1,3,1,0.14798369286154903,1,0,0.013810782827079413,0.1294881841136752,0,obek_5,0.4087291419277533,0,1,0,0,0
0,1,3,1,0.13343237184135878,3,2,0.0377830316836706,0.13962606801836663,0,obek_5,0.48220871610064475,0,1,0,0,0
0,1,5,1,0.1250340362123443,1,1,0.027696761954432617,0.15830951911680796,0,obek_5,0.40443448489872363,1,0,0,0,0
0,1,3,2,0.09504070330351441,1,0,0.02561494889854822,0.1583858193390109,1,obek_5,0.3284211026830452,0,0,0,1,0
1,0,3,1,0.1391953509254439,0,1,0.028727386527897456,0.1398221944210226,0,obek_5,0.4272714398619963,1,0,0,0,0
0,0,3,1,0.19553866795390668,1,4,0.02321926685148723,0.15527500459228188,1,obek_5,0.37458271461002923,1,0,0,0,0
0,1,5,0,0.18350368814706883,1,4,0.02797271451489139,0.16956106808717872,0,obek_5,0.38603116065533805,0,1,0,0,0
0,1,3,1,0.16112855699541853,1,4,0.03164131538741945,0.19271057769983171,0,obek_5,0.37921188502174924,0,1,0,0,0
0,0,5,0,0.09811575359833705,1,0,0.02236697640315144,0.16732821175808396,0,obek_5,0.47796840395526097,0,1,0,0,0
0,1,3,2,0.10881573600605127,1,1,0.018006490051324486,0.15814313659907553,0,obek_5,0.36096838000201303,0,1,0,0,0
0,1,5,1,0.12045969122743178,0,0,0.02380510138757637,0.15411410503455256,0,obek_5,0.41440095711504255,0,1,0,0,0
1,0,6,1,0.17784243100493036,0,4,0.026069774787718367,0.1685186044388774,0,obek_5,0.38490525227409567,0,1,0,0,0
0,1,3,1,0.206146358748796,0,1,0.03247921337795484,0.17195815827045102,0,obek_5,0.4595841733365544,0,1,0,0,0
0,0,3,1,0.15589492201527694,1,1,0.013932126467647576,0.17152251825899062,0,obek_5,0.4138805942501901,0,1,0,0,0
0,0,3,1,0.14614921350118226,3,0,0.006809311030403276,0.15065730114847992,0,obek_5,0.4421439317194239,1,0,0,0,0
