Cinsiyet,Medeni Durum,Eğitim Düzeyi,İstihdam Durumu,Yıllık Ortalama Gelir,Yaşadığı Şehir,En Çok İlgilendiği Ürün Grubu,Yıllık Ortalama Satın Alım Miktarı,Yıllık Ortalama Sipariş Verilen Ürün Adedi,Eğitime Devam Etme Durumu,Öbek İsmi,Yıllık Ortalama Sepete Atılan Ürün Adedi,Yaş Grubu_18-30,Yaş Grubu_31-40,Yaş Grubu_41-50,Yaş Grubu_51-60,Yaş Grubu_>60
0,1,6,3,0.362976121478966,3,0,0.7730828616107976,0.508106877120605,0,obek_6,0.18545297102622682,0,0,0,1,0
1,1,5,2,0.3778586201682125,1,3,0.8045932013126078,0.4833645745567654,0,obek_6,0.20605443836763154,0,0,0,0,1
0,0,2,1,0.3837425056278774,2,2,0.8470053542729266,0.48634277897770545,0,obek_6,0.19534721210402758,0,0,0,1,0
0,0,4,2,0.4004126967230918,2,1,0.8506553026194164,0.48158489323301223,0,obek_6,0.17615948190171427,0,0,0,1,0
1,0,2,2,0.3811469725380228,3,3,0.714554759281455,0.4602673966824983,0,obek_6,0.21220620018431768,0,0,0,0,1
0,1,6,3,0.3800104674548015,3,2,0.6774187414177626,0.4894202432197416,0,obek_6,0.2167155893154358,0,1,0,0,0
0,0,6,2,0.1036257512834394,3,0,0.08020591238295752,0.236960741219649,0,obek_6,0.057602971072140276,0,0,0,0,1
0,0,5,3,0.3795129605953905,3,1,0.9212154451495256,0.462314326446544,0,obek_6,0.17411200646763575,0,0,0,0,1
0,0,8,1,0.3729693409106896,3,3,0.7522896709439653,0.477584393336908,0,obek_6,0.18313671513010119,0,0,0,1,0
1,0,5,2,0.392829253127257,2,1,0.7176975724160284,0.4769816317751424,0,obek_6,0.1820673810323569,0,0,0,1,0
1,1,1,0,0.13318060935485973,0,2,0.037728705566022216,0.25762062811483055,0,obek_6,0.1915426482556554,0,0,1,0,0
0,1,5,1,0.3870987367348144,2,4,0.8127176762967312,0.4562265403174935,0,obek_6,0.2205302713964569,0,0,0,1,0
1,1,4,3,0.3796575602241712,3,3,0.9043255352298254,0.4642921021578837,0,obek_6,0.15979243747466063,0,0,1,0,0
1,1,8,3,0.3785799682771767,2,3,0.9608022023461718,0.5064561747497743,0,obek_6,0.16472602950211568,0,0,0,1,0
1,0,8,3,0.3717917197194492,2,4,0.7389255495801781,0.5588512042417438,0,obek_6,0.19283089106091983,0,0,0,0,1
0,0,5,2,0.39059427702037425,2,2,0.7907384732446676,0.5109822104017098,0,obek_6,0.16990674640991488,0,0,0,0,1
0,0,5,1,0.3749503844660695,3,1,0.8190100838669996,0.4537315059485175,0,obek_6,0.1929139483389734,0,0,0,0,1
0,1,7,2,0.6746204817568857,0,4,0.8186193573986953,0.6083416516751564,0,obek_6,0.3818249971657795,0,1,0,0,0
1,1,5,1,0.21621862066905131,0,2,0.124070234383337,0.8502561325837841,1,obek_6,0.7977135665067753,1,0,0,0,0
0,1,2,3,0.39481232549962525,3,0,0.8040099803716505,0.49314952275102564,0,obek_6,0.16152238494953375,0,0,0,1,0
0,0,5,2,0.3925370597810174,2,1,0.9687777007670797,0.4282036526862221,0,obek_6,0.21290598772831107,0,0,0,1,0
0,0,5,3,0.40102222977514834,2,1,0.8469802200741863,0.48359282544546217,0,obek_6,0.1636868595756357,0,0,0,1,0
1,0,5,3,0.36587699532255463,2,2,0.8876390942171533,0.49010890424475706,1,obek_6,0.22237690561689635,0,0,0,1,0
1,0,5,3,0.39020131435580585,3,2,0.8850086587233537,0.4590677594879486,0,obek_6,0.1938639127345724,0,0,0,0,1
1,1,6,1,0.3740729965125357,3,3,0.8641148934262297,0.46955859562917907,0,obek_6,0.17660382280848974,0,0,0,1,0
1,0,6,3,0.38617180065836243,3,3,0.6678263318577244,0.40560670222099465,0,obek_6,0.242528242732772,0,0,0,0,1
0,0,5,3,0.39202247357622805,3,2,0.9163218052261184,0.47255498135129853,0,obek_6,0.2001043734171126,0,0,0,1,0
1,0,5,3,0.38779046862301825,3,2,0.7851381405396911,0.4678244288245671,0,obek_6,0.19910921481676055,0,0,0,0,1
1,0,7,1,0.38052722894866786,2,4,0.7625465114864409,0.4484485298855216,0,obek_6,0.19653588748332018,0,0,0,0,1
0,0,5,3,0.38364177375726277,3,4,0.8591344206285554,0.42030252296132253,0,obek_6,0.22754953390706012,0,0,0,0,1
1,0,0,3,0.3727914193201304,3,4,0.8896401862741821,0.4435487024762914,0,obek_6,0.13957013009985414,0,0,0,0,1
0,0,5,1,0.3892345727490272,1,0,0.8595475644775439,0.47185489701593736,0,obek_6,0.16538158413009837,0,0,0,1,0
0,1,6,2,0.3755746768707633,2,1,0.7582623960777481,0.45043327633407004,0,obek_6,0.15286369574156491,0,0,0,1,0
0,0,5,3,0.3863824390493901,3,3,0.8493416550072839,0.5108520434325425,0,obek_6,0.21941374199098967,0,0,0,1,0
1,1,5,3,0.4118833198829178,3,2,0.8416129717375593,0.48626369805349345,0,obek_6,0.17567342348270856,0,0,0,1,0
1,1,5,3,0.3724991303299426,1,4,0.6995804914329451,0.45651990712518664,0,obek_6,0.17905941202120448,0,0,0,0,1
1,0,5,3,0.39933539454257966,3,3,0.8404946441400747,0.4737597894461802,0,obek_6,0.1972230998695713,0,0,0,1,0
0,1,5,3,0.3945508942629142,3,1,0.8065773542514947,0.37300919916447156,0,obek_6,0.1920960318453691,0,0,0,0,1
1,1,5,3,0.3963683050462183,2,3,0.8086398933174617,0.5332086804298181,0,obek_6,0.2346861938586092,0,0,0,0,1
1,1,5,2,0.3858845197318665,2,4,0.7954316451124397,0.4335575221146063,0,obek_6,0.20935617276449975,0,0,0,1,0
1,0,4,2,0.37082168818769684,3,2,0.8333292489020339,0.45462788584584546,0,obek_6,0.19897289439320595,0,0,0,0,1
0,0,5,1,0.3910819968258972,3,0,0.8763475666494656,0.5260194300792101,0,obek_6,0.18619277699987302,0,0,0,0,1
0,0,0,1,0.37991131632015507,3,3,0.7236559591310763,0.49376597349651374,0,obek_6,0.2079393096035477,0,0,0,0,1
0,0,5,1,0.3858742287348291,3,3,0.8834078469943434,0.41231584441263175,0,obek_6,0.21933551497933373,0,0,1,0,0
0,0,7,1,0.38845082985824636,2,3,0.8723179630467632,0.489664217890896,0,obek_6,0.15902639282613554,0,0,0,0,1
1,0,6,3,0.4064348620028839,2,2,0.7312377523669411,0.46844793054403805,0,obek_6,0.22272135795594894,1,0,0,0,0
1,0,8,3,0.37844238107000877,3,4,0.7466891683147863,0.4277422084083465,0,obek_6,0.19575470934346986,0,0,1,0,0
1,1,5,3,0.3860050096330562,2,2,0.8212315989626253,0.46533206381391495,0,obek_6,0.21518066087182738,0,0,0,0,1
0,1,4,1,0.4111721214673923,2,1,0.6967637314317514,0.4564317260201072,0,obek_6,0.16568408632079673,0,0,0,1,0
0,0,5,3,0.3808721572501727,3,0,0.8806041996811429,0.46882092499640216,0,obek_6,0.20155062695172446,0,0,0,1,0
1,0,4,3,0.39321430736626906,3,2,0.9158811462379168,0.43844398313163335,0,obek_6,0.19218021709453903,0,0,0,1,0
1,0,5,1,0.3825425592518231,1,4,0.7482140818950722,0.4291979653251295,0,obek_6,0.17422128858209485,0,0,1,0,0
0,1,5,3,0.39831945693504295,1,2,0.7448828516879964,0.4987009473802508,0,obek_6,0.18807770336857454,0,0,1,0,0
0,0,5,3,0.3883711178011649,2,1,0.8152866888749366,0.4968815457137821,0,obek_6,0.21445234728255996,0,0,0,1,0
1,1,6,1,0.27454459580186186,1,3,0.5277939049450242,0.2592309584023223,0,obek_6,0.44206346870653457,0,1,0,0,0
0,1,5,3,0.3919545910633501,3,1,0.8678389733572085,0.4602104004727591,0,obek_6,0.19782988738430707,0,0,0,0,1
0,0,4,3,0.38800074712570315,3,1,0.791939581442425,0.4582993529895309,0,obek_6,0.17839056394952563,0,0,0,0,1
0,1,8,3,0.37743805205173664,3,0,0.8720050294586745,0.46437166341823705,0,obek_6,0.20642213550860453,0,0,1,0,0
1,1,4,2,0.37630635228224313,3,0,0.8994317918335766,0.4594644052596716,0,obek_6,0.19619158499445177,0,1,0,0,0
1,0,5,3,0.3928740736976345,1,2,0.7947643218472149,0.49478973442663404,0,obek_6,0.1945393128151623,0,0,0,1,0
0,0,5,1,0.3992220297002325,0,0,0.8627098975815912,0.427822710206915,0,obek_6,0.1596733582099373,0,0,0,1,0
1,0,1,3,0.4069724111119752,3,4,0.7389301960788839,0.5132475973396639,0,obek_6,0.18533623361524645,0,0,0,1,0
1,1,4,3,0.37649928741941635,2,2,0.8323701140817399,0.5069953327265376,0,obek_6,0.18789056776974733,0,0,0,1,0
1,0,5,3,0.37518034814691015,1,2,0.8472999715279905,0.42924179937510104,0,obek_6,0.2226070816008651,0,0,0,0,1
1,0,2,3,0.3950998444552681,3,4,0.7123997845969767,0.5112544449984224,0,obek_6,0.22485406307491104,0,0,0,1,0
0,0,5,3,0.3852823047197871,2,1,0.8201397740161844,0.4662325508646557,0,obek_6,0.16566887602441782,0,0,0,1,0
0,0,7,3,0.38425184525264655,1,0,0.7923379772906938,0.4611814001484535,0,obek_6,0.1630127327985838,0,0,0,1,0
0,0,5,3,0.37123939178756904,3,1,0.8255791225430029,0.492577304373545,0,obek_6,0.2111529915282718,0,0,0,0,1
1,1,6,3,0.3799669184161616,2,3,0.7907327281919894,0.5185718615226235,0,obek_6,0.17100380868179613,0,0,0,1,0
1,1,2,1,0.38953892583752225,3,3,0.7752028009041925,0.45470084891979823,0,obek_6,0.16163373105573542,0,1,0,0,0
1,1,5,1,0.39408236107326555,3,4,0.8368859185254822,0.43019230436959544,0,obek_6,0.22189118756357046,0,0,0,0,1
1,0,7,3,0.37347020370354644,3,2,0.8459375376528984,0.451167894225367,0,obek_6,0.1959997064931194,0,0,0,1,0
1,0,5,1,0.3909497919953102,1,3,0.9287155991193534,0.4632120094889707,0,obek_6,0.16681116181581543,0,0,0,1,0
0,0,5,1,0.3869522473778551,3,1,0.8508351131801721,0.45767954934814087,0,obek_6,0.16861958896859816,0,0,0,0,1
0,0,7,1,0.4098248565287458,0,3,0.855314689304081,0.47071635312241206,0,obek_6,0.17358222705986193,0,0,0,0,1
1,1,4,2,0.39175476388866404,1,1,0.8188353794278493,0.47995500586479445,0,obek_6,0.2231133408072026,0,0,0,1,0
1,1,5,1,0.37159562341191377,1,3,0.8393509724158885,0.4573402533461008,0,obek_6,0.1948329173962303,0,0,0,1,0
0,1,5,2,0.38337897440434354,2,1,0.7898401927719483,0.4629232271987959,0,obek_6,0.19592115366917823,0,0,0,1,0
0,1,4,1,0.3821516862361651,3,0,0.8849532937799771,0.4274987060344125,0,obek_6,0.21887825214856707,0,0,0,1,0
1,0,2,2,0.3800679183381483,1,3,0.9246298134002116,0.4631172466152005,0,obek_6,0.19773919620422348,0,0,0,0,1
0,0,5,3,0.37341041162480104,3,1,0.8785563543498431,0.46557163483208996,0,obek_6,0.2050137198160459,0,0,0,0,1
0,0,4,3,0.4071467001415585,2,1,0.8848284216372082,0.47583808020198437,0,obek_6,0.17452711650801372,0,0,1,0,0
0,1,8,1,0.38613695545817867,1,3,0.7869136236763954,0.44950374120379916,0,obek_6,0.17078923090881157,0,0,0,1,0
0,0,6,1,0.3929615127331037,3,0,0.8149330043918139,0.40951773750688686,0,obek_6,0.17890179752272922,0,0,0,0,1
0,0,5,3,0.36990686506608256,2,0,0.7165440059696546,0.48420460579576213,0,obek_6,0.18068927597965953,0,0,0,1,0
1,1,0,3,0.38412869994257687,2,1,0.7492924357070279,0.47136977716349093,0,obek_6,0.1988642203759962,0,0,0,1,0
0,1,5,1,0.38993679221663546,3,0,0.8001492271474095,0.4784051372116109,0,obek_6,0.1948923595863819,0,0,0,0,1
1,1,0,1,0.3962297206738667,3,4,0.8489229527635016,0.4468179149960331,0,obek_6,0.18789703061513316,0,0,0,1,0
1,1,8,1,0.3701120963946966,3,2,0.8385469536793106,0.46421163011520195,0,obek_6,0.1605163018400071,0,0,0,1,0
1,1,6,1,0.37722041813742624,3,4,0.7728706415802151,0.4268516015199883,0,obek_6,0.18440797030622702,0,0,0,1,0
0,0,4,1,0.39313185332408057,2,1,0.8501888331205438,0.4590541684596459,0,obek_6,0.16413364317898993,0,0,0,0,1
1,0,5,1,0.39194006959528277,3,2,0.6999635761223135,0.4914098061093373,0,obek_6,0.21030245021191163,0,0,0,0,1
0,0,5,1,0.39229126285820765,2,2,0.8159355922821396,0.41065441281500326,0,obek_6,0.16782059978447791,0,0,0,1,0
0,1,5,3,0.3820825856790898,3,3,0.8560810252518072,0.4883085141227128,0,obek_6,0.18417563899380404,0,0,0,1,0
0,1,5,3,0.37789364736326314,2,1,1.0,0.42761968939574,0,obek_6,0.19462620178420106,0,0,0,1,0
0,1,1,3,0.3837320537182018,3,3,0.7511514969222952,0.4561288205136264,0,obek_6,0.1718893961940271,0,0,0,0,1
0,0,5,3,0.3946809758183224,2,1,0.9676797331367502,0.4243378683910289,0,obek_6,0.17083461388750446,0,0,0,1,0
0,0,5,3,0.36962426589387715,0,1,0.8537404336149244,0.4377136483988881,0,obek_6,0.19692302575913004,0,0,0,1,0
0,1,6,1,0.3870271095447896,3,3,0.8159411434325774,0.48767479846388134,0,obek_6,0.17529382204638153,0,0,0,1,0
1,1,5,3,0.3943962167593051,2,3,0.7914418833142101,0.3828092679962114,0,obek_6,0.17414315728835048,0,0,0,0,1
0,1,8,3,0.38925033538623827,3,0,0.7672921116557614,0.46876687542880796,0,obek_6,0.17044923602136539,0,0,0,1,0
1,1,5,2,0.40169915571840636,3,3,0.7658903066539178,0.48274890478965393,0,obek_6,0.19245072617343795,0,0,0,1,0
0,0,6,1,0.3750873170609647,3,1,0.8137654678145678,0.48870466808799645,0,obek_6,0.1563902998439712,0,0,0,1,0
0,0,5,1,0.3883554106645712,3,3,0.8932104767011244,0.4368866081251913,0,obek_6,0.19586122929564165,0,0,0,1,0
1,0,4,3,0.38177294413188684,3,2,0.896551843448405,0.45852612937980863,0,obek_6,0.16079295710952948,0,0,0,1,0
1,0,0,2,0.37143126134071097,2,2,0.8430975401354759,0.4794920549004728,0,obek_6,0.15851682538973833,0,0,0,1,0
1,0,5,3,0.3972587103793584,3,4,0.8768534717182619,0.4926805131177855,0,obek_6,0.1860244671772711,0,0,0,1,0
1,1,7,1,0.3895608916122461,2,2,0.779601788613268,0.5044510428402287,0,obek_6,0.23946487780452422,0,0,0,1,0
0,0,5,1,0.3877191942955538,3,1,0.847157202229633,0.4471458122087833,0,obek_6,0.16769578184497513,0,0,0,0,1
1,1,5,3,0.36980959452427115,3,3,0.7269961293545799,0.4512451971792285,0,obek_6,0.1964612856774769,0,0,0,0,1
0,0,8,2,0.3862253475750366,3,0,0.8347292832574782,0.5223437568523048,0,obek_6,0.20556962598958123,0,0,0,1,0
1,0,5,3,0.3689205605794929,3,3,0.8973418812328557,0.4957151422159601,0,obek_6,0.18927926707014084,0,0,0,1,0
1,0,6,1,0.3718583601197555,2,3,0.7878307057499139,0.4734957908629072,0,obek_6,0.17538051449525477,0,0,0,0,1
0,1,3,1,0.11330856919299634,1,1,0.04550221330263719,0.12445174277304341,0,obek_6,0.42068066945233357,0,1,0,0,0
1,0,5,1,0.3639689320064751,2,2,0.7994619161051384,0.5127905539612954,0,obek_6,0.2105926938920774,0,0,0,1,0
0,0,5,3,0.3976821549728091,2,1,0.7776434757695483,0.4436174626143573,0,obek_6,0.2044467247630917,0,0,0,0,1
0,0,6,3,0.3848493717327053,3,3,0.7855054212510124,0.4385740342888913,0,obek_6,0.19100655821727128,0,0,0,1,0
1,0,5,1,0.371625832590999,1,2,0.8229704581794579,0.5111247736438108,0,obek_6,0.2004888023080341,0,0,0,1,0
0,0,5,2,0.36969357569423467,3,1,0.7886529990213915,0.4519418859479313,0,obek_6,0.19099093109519494,0,0,0,1,0
0,0,6,1,0.37181957255834325,3,3,0.8828386942752311,0.41056305534134513,0,obek_6,0.1817430768558974,0,0,0,1,0
0,1,1,3,0.3898827279732628,2,0,0.8531353718080077,0.45743671806429387,0,obek_6,0.178046030916558,0,0,0,1,0
0,0,5,3,0.38012070635613854,3,1,0.7343583227366337,0.47732607141711014,0,obek_6,0.2062009301162609,0,0,1,0,0
1,0,6,3,0.37990751445428017,1,3,0.7859888332274629,0.45232732917493257,0,obek_6,0.21783497499134752,0,0,0,1,0
1,0,5,3,0.37211252955626384,2,4,0.8982172937846373,0.4334857643745818,0,obek_6,0.18577891108927566,0,0,0,1,0
1,1,4,3,0.3651911300188988,3,2,0.822593715903084,0.49430567140930715,0,obek_6,0.18325342821875104,0,0,0,0,1
0,0,5,3,0.3662937381137929,2,1,0.7364250777626509,0.4636949549693937,0,obek_6,0.1702252293863115,0,0,0,1,0
0,0,6,3,0.37503570784888884,2,0,0.8002261575246779,0.45040337382881634,0,obek_6,0.18726187785354345,0,0,0,1,0
0,0,5,3,0.3813259711333761,3,1,0.8674692063567155,0.40738735006687193,0,obek_6,0.16273951294656355,0,0,0,0,1
1,0,8,3,0.37727488654498625,2,2,0.7830122095949734,0.4566983801886036,0,obek_6,0.16679904023202025,0,0,0,1,0
0,0,0,2,0.3833382253391007,3,3,0.7376301052315131,0.47710275640621436,0,obek_6,0.22196715922285856,0,0,0,0,1
1,0,3,3,0.38158546418104305,3,4,0.7329483077252847,0.45981479478177095,0,obek_6,0.19305987047043235,0,0,0,0,1
1,0,0,1,0.3783279630670699,3,2,0.7832901746747614,0.43272296562475865,0,obek_6,0.22081496771105022,0,1,0,0,0
0,0,5,1,0.3942989525481953,2,3,0.8820820578047084,0.41079978221487495,1,obek_6,0.19577562627399647,0,0,0,0,1
1,1,5,1,0.3955111601293927,2,0,0.8639498228648261,0.4459951250508087,0,obek_6,0.19184232557885855,0,0,0,1,0
0,0,4,1,0.39399896330674095,3,1,0.9863196195669666,0.3965657370925632,0,obek_6,0.18604767330472774,0,0,0,1,0
0,0,4,3,0.37245414605591654,2,2,0.8195361481545471,0.48902830537391756,0,obek_6,0.1957868105799878,0,0,1,0,0
1,0,5,3,0.3839993368153727,2,3,0.8112917898684189,0.40345161009729436,0,obek_6,0.20308429226593688,0,0,0,1,0
1,0,3,1,0.36624287373207665,2,3,0.8570642527976802,0.4968103504791982,0,obek_6,0.181859386074404,0,0,1,0,0
1,0,5,1,0.3796854947433634,0,2,0.9070840108514115,0.4862226677641596,0,obek_6,0.17537488482372457,0,0,0,0,1
1,1,7,1,0.3674094906712846,0,3,0.872330711292435,0.487560280722784,0,obek_6,0.18911642946696783,0,0,0,1,0
0,0,5,1,0.39381447804776226,2,1,0.8420119668228596,0.46724500220854315,0,obek_6,0.18914324872432078,0,0,0,1,0
0,0,2,3,0.3907310640997171,1,1,0.9148726241542551,0.4694678712209792,0,obek_6,0.1960081169426281,0,0,0,1,0
1,0,5,2,0.39202149454309854,0,2,0.8584057215745273,0.4749057021227751,0,obek_6,0.14681960112715342,0,0,0,1,0
1,1,8,2,0.3987118388010514,1,4,0.7336740274931581,0.45108781704309436,0,obek_6,0.21296545977802206,0,0,0,1,0
0,0,5,1,0.3804869296579793,3,4,0.7408368498234021,0.4721450031570851,0,obek_6,0.1865838558642504,0,0,0,1,0
0,1,5,1,0.37811119829879086,3,0,0.7521413982265013,0.541728044581034,0,obek_6,0.20779398705030272,0,0,0,1,0
1,1,3,3,0.37819896683185183,2,4,0.8316826468843257,0.4700029198346764,0,obek_6,0.1565839568741721,0,0,1,0,0
0,0,5,3,0.38340938436644245,3,0,0.8102022476329387,0.4264353746776016,0,obek_6,0.16418208392264702,0,0,0,0,1
1,1,8,0,0.8172775726769812,0,1,0.6163017834165463,0.6110553326387704,0,obek_6,0.3722101691106957,0,1,0,0,0
1,0,4,3,0.35642337581604394,2,3,0.7133620222946375,0.4599355516902185,0,obek_6,0.16200273530615428,0,0,0,0,1
0,0,6,2,0.40436100600872205,2,4,0.7871744999776544,0.44991347961039696,0,obek_6,0.19420314186337198,0,0,0,1,0
0,0,8,1,0.39805434933716355,3,3,0.738335921338547,0.4420873783694752,0,obek_6,0.20815151524143802,0,0,0,1,0
1,0,5,1,0.39354128487258666,2,3,0.8190065076729629,0.4849746886488519,0,obek_6,0.16346135206079673,0,0,0,1,0
0,0,8,2,0.388000023762628,1,0,0.8518159893402457,0.43489113556205095,0,obek_6,0.1721892000696436,0,0,0,0,1
0,1,6,1,0.39858191840511525,3,0,0.9288606018074197,0.502201375388419,0,obek_6,0.22751800514643947,0,0,0,1,0
1,1,6,1,0.3804165428620378,1,2,0.7450886235073695,0.47163856085915595,0,obek_6,0.1846030573703335,0,0,0,1,0
0,0,5,3,0.39407439417219675,1,3,0.8075887118473175,0.445873007634215,0,obek_6,0.17648129828660927,0,0,0,1,0
1,0,5,3,0.3632499491262337,3,4,0.860378933978255,0.4982504108787213,0,obek_6,0.19061627028728995,0,0,0,1,0
1,1,3,3,0.38289339888166357,3,4,0.888100276489673,0.46684322688526747,0,obek_6,0.19119050905241644,0,0,0,1,0
0,1,5,1,0.3910988358935932,3,0,0.853657755031852,0.4524017803036799,0,obek_6,0.1601057803193791,0,0,0,0,1
0,0,0,2,0.39176337239038894,3,0,0.8056080754279038,0.4929969051179659,0,obek_6,0.2017684496709302,0,0,0,0,1
0,1,5,3,0.3906131378480392,3,1,0.8363740170141984,0.4742968442217814,0,obek_6,0.16813795411398946,0,1,0,0,0
1,1,7,3,0.37171541969345273,3,0,0.7721100526393643,0.4013169817646694,0,obek_6,0.20142189235604627,0,0,0,1,0
1,0,6,3,0.3876369694707357,1,4,0.8319718052504677,0.47637202847139204,0,obek_6,0.208085777313393,0,0,0,1,0
0,0,5,3,0.37697875720354973,3,3,0.7688050468591785,0.5337771500692449,0,obek_6,0.19336785768197162,0,0,0,1,0
1,0,6,1,0.2683954342363454,0,4,0.5373734826468652,0.3168206439298204,0,obek_6,0.31704833349648404,0,1,0,0,0
1,0,5,1,0.3764614824092387,3,3,0.8409405982037623,0.4318915116307304,0,obek_6,0.16010855999195983,0,0,0,1,0
0,0,0,3,0.39666258001525484,3,0,0.8573878318191499,0.46589060140658967,0,obek_6,0.21021611914966115,0,0,0,1,0
0,1,1,1,0.3856656942922401,0,1,0.845547226904545,0.4484542149163721,0,obek_6,0.1881694346928381,0,0,0,1,0
1,0,5,1,0.3795170814693632,3,2,0.8059791187860292,0.4939256047309973,0,obek_6,0.18855315870290898,0,0,0,1,0
0,0,5,1,0.38275483101344726,2,3,0.8111096225280114,0.43354877721145557,0,obek_6,0.18637466665203808,0,0,0,0,1
0,0,7,1,0.3876985826648471,3,0,0.8498508530795266,0.4210608331610109,0,obek_6,0.21974380050106906,0,0,0,0,1
1,0,5,3,0.38887209741987994,1,2,0.7699498607970252,0.47880074535511946,0,obek_6,0.19728637988243666,0,0,0,1,0
0,0,5,1,0.39573974062022627,3,0,0.7835811577291474,0.4567428938254241,0,obek_6,0.18397383765174358,0,0,0,1,0
1,1,6,3,0.382473986809599,3,0,0.8372176913266074,0.485423040341942,0,obek_6,0.16833246111331743,0,0,0,1,0
0,0,5,2,0.37959900601580976,1,0,0.868955918034209,0.46384075561069843,0,obek_6,0.1565770531368691,0,0,0,0,1
0,1,5,1,0.39015077820313565,2,3,0.8563487562022603,0.4328975001279405,0,obek_6,0.22692510840729913,0,0,0,0,1
0,0,4,3,0.39335730554535164,2,2,0.8415887575751217,0.4278775576736364,0,obek_6,0.20443165572420252,0,0,0,1,0
0,0,5,3,0.37345880359089517,3,2,0.8664578100297484,0.49897399703325374,0,obek_6,0.24256265555978365,0,0,0,0,1
1,0,8,3,0.3838481319720815,2,2,0.8199522455583104,0.4953905537421145,0,obek_6,0.1920356904090319,1,0,0,0,0
0,0,8,1,0.39322694675560443,2,0,0.8452341794667229,0.5078889409883521,0,obek_6,0.2004557776392029,0,0,0,1,0
1,0,5,1,0.3731617158036657,3,4,0.7102007109857074,0.45481819097618553,0,obek_6,0.22462809424634728,0,0,0,1,0
1,0,5,3,0.38544870643796353,0,2,0.7889070387256696,0.4644597809970748,0,obek_6,0.20650333643190694,0,0,0,1,0
1,0,5,2,0.3886368119152549,0,4,0.7740188103916414,0.502271537717131,0,obek_6,0.18572503680483063,0,0,0,1,0
1,1,5,3,0.3803750639128007,2,4,0.7631489117171661,0.45962540502269356,0,obek_6,0.21980477503815543,0,0,0,1,0
1,0,5,1,0.3900218160516092,3,0,0.8066647155531308,0.49056367526015,0,obek_6,0.17760735738452968,0,0,0,0,1
1,0,5,3,0.3913052947841242,3,1,0.833437867250931,0.447742536800815,0,obek_6,0.18299124569962666,0,0,0,0,1
0,0,5,1,0.38405329892838935,2,1,0.7454338393736315,0.4586170807794212,0,obek_6,0.18271232146977745,0,0,0,1,0
0,0,5,1,0.3826150594327248,0,1,0.8018512327415523,0.441438478866334,0,obek_6,0.1499249081422194,0,0,0,1,0
1,1,5,2,0.3881290339449695,3,1,0.7909350419963657,0.4677607620583558,0,obek_6,0.1324582402020706,0,0,0,1,0
0,0,4,3,0.4057453409281021,3,1,0.8326848242756824,0.4995287172385206,0,obek_6,0.13083614897319693,0,1,0,0,0
1,1,4,1,0.08818630555923312,2,4,0.0660082567137191,0.07991181001544306,0,obek_6,0.023888228876028275,0,0,1,0,0
1,0,6,3,0.3778898529342764,3,4,0.9167103820125901,0.4344795729656546,1,obek_6,0.20415930994895373,0,0,0,1,0
0,1,5,3,0.36812803698961105,3,1,0.8686486292677098,0.4809548749358719,0,obek_6,0.18724384864688162,0,0,0,0,1
1,0,5,3,0.39481182173966073,3,2,0.818030698836195,0.49092634363703685,0,obek_6,0.24708710042425971,0,0,0,1,0
0,1,5,3,0.36645179895511343,2,0,0.8315534002441776,0.5222758429239911,0,obek_6,0.17095975013885428,0,0,0,0,1
0,0,5,2,0.3699479065847766,3,3,0.8861256871290561,0.44712695468683655,0,obek_6,0.1772962030269177,0,0,0,1,0
