Cinsiyet,Medeni Durum,Eğitim Düzeyi,İstihdam Durumu,Yıllık Ortalama Gelir,Yaşadığı Şehir,En Çok İlgilendiği Ürün Grubu,Yıllık Ortalama Satın Alım Miktarı,Yıllık Ortalama Sipariş Verilen Ürün Adedi,Eğitime Devam Etme Durumu,Öbek İsmi,Yıllık Ortalama Sepete Atılan Ürün Adedi,Yaş Grubu_18-30,Yaş Grubu_31-40,Yaş Grubu_41-50,Yaş Grubu_51-60,Yaş Grubu_>60
0,1,4,1,0.7762144755759709,0,3,0.6978297052542093,0.6199142648359097,0,obek_4,0.34886252435268017,0,1,0,0,0
0,1,5,0,0.6602983453676482,0,4,0.7112771443104364,0.6613171318818267,0,obek_4,0.41662463762648044,0,1,0,0,0
1,0,5,0,0.646184151491474,0,1,0.6345020921398501,0.5908202327765236,0,obek_4,0.3610753720799064,1,0,0,0,0
1,1,4,2,0.7862362403389357,3,1,0.7393212323283092,0.6324130122736752,0,obek_4,0.43963243931978907,1,0,0,0,0
1,1,5,1,0.7584423287379641,0,4,0.6132706984621581,0.6132629903711068,0,obek_4,0.37737636614239023,1,0,0,0,0
1,1,8,1,0.7458658871595892,0,0,0.5865117803954971,0.6397836831897916,0,obek_4,0.30610810877710265,1,0,0,0,0
1,1,5,0,0.6304277427278271,0,4,0.7066701005576372,0.6138768535459087,0,obek_4,0.3738914424951439,0,1,0,0,0
0,0,4,1,0.7574518365903026,0,4,0.6912718452501196,0.6071227249110517,0,obek_4,0.3163233646029837,1,0,0,0,0
0,0,7,2,0.6022424308113579,0,0,0.8135002742201143,0.5814763552735557,0,obek_4,0.3395934653895792,1,0,0,0,0
1,1,5,1,0.5447399045288278,0,4,0.7259940360924724,0.6803005624901516,1,obek_4,0.37599551573091755,1,0,0,0,0
0,1,4,0,0.7491889122263174,0,2,0.6539319183808951,0.5949768364538145,0,obek_4,0.35302247243061435,0,1,0,0,0
0,0,6,1,0.701186002550887,0,0,0.6625818528681542,0.5481995753093084,0,obek_4,0.43381985932293443,1,0,0,0,0
1,1,6,0,0.583380795900974,0,3,0.6320468854206907,0.5783890651532095,0,obek_4,0.4069452641738948,1,0,0,0,0
0,1,4,2,0.6529820249684981,2,3,0.6008924654680725,0.585781690497227,0,obek_4,0.4580360076176583,1,0,0,0,0
0,1,3,2,0.1864369687554577,3,0,0.03372396845151812,0.14081978172676896,0,obek_4,0.36581544958496753,0,1,0,0,0
1,0,5,1,0.6974574247461598,0,1,0.7328954416223683,0.6388274796764183,0,obek_4,0.34925922390243214,1,0,0,0,0
1,1,5,1,0.9206847492612762,0,2,0.6346836576070825,0.5791592758285327,0,obek_4,0.3152734060300147,0,1,0,0,0
1,1,3,0,0.5621625973528054,0,4,0.7993968280750794,0.6333596959585177,0,obek_4,0.38060458180741136,1,0,0,0,0
1,0,4,1,0.25235999670536313,0,0,0.08791315237268729,0.2410725978544491,0,obek_4,0.07994685680893884,0,0,0,1,0
0,1,8,1,0.1499391395339911,0,2,0.03483983622559175,0.17055654835581974,0,obek_4,0.42507559657892896,0,1,0,0,0
1,0,4,2,0.7538629188933453,0,2,0.6257048845785023,0.550974782025749,0,obek_4,0.37065013723863643,1,0,0,0,0
1,1,6,1,0.7858311616401529,2,4,0.7056118657982489,0.6423593976784401,0,obek_4,0.4299279986841275,0,1,0,0,0
1,1,5,1,0.6566924472292157,0,4,0.6315641225412008,0.5800844195982774,0,obek_4,0.4176914591609719,0,1,0,0,0
0,0,6,1,0.7120229721094308,0,0,0.7465681581307284,0.6611086483229234,0,obek_4,0.45153529219007793,0,1,0,0,0
1,1,0,0,0.5173038833630017,1,1,0.6378605127048265,0.6247731108462098,0,obek_4,0.37630062311762613,0,1,0,0,0
1,1,1,1,0.682027386553707,0,4,0.6266035084549717,0.5701592813308722,0,obek_4,0.41463935100288507,1,0,0,0,0
0,1,1,1,0.7910088800450686,0,3,0.7188476739142942,0.7002755325026241,0,obek_4,0.3818895010520002,0,1,0,0,0
1,1,6,0,0.7013595352650489,0,2,0.5346992073315215,0.7005729793413957,0,obek_4,0.39012263480971504,1,0,0,0,0
0,1,5,1,0.6537547254980458,0,1,0.74096313189505,0.5745470073080441,0,obek_4,0.41567973979849915,0,1,0,0,0
1,1,5,1,0.7397071518021027,0,4,0.7307920081123196,0.6160891525034965,0,obek_4,0.4288615910918661,1,0,0,0,0
1,1,4,0,0.7014294192131978,0,3,0.7374362511197361,0.6554834675712768,0,obek_4,0.4326789627575494,0,1,0,0,0
0,0,1,0,0.6802624991799957,0,1,0.6601158773168276,0.5915685230713276,0,obek_4,0.5312266365995088,0,1,0,0,0
1,0,5,1,0.7998877335521017,0,4,0.6871659977670499,0.6574420650340161,0,obek_4,0.3684527613077699,0,1,0,0,0
0,1,5,1,0.7208818172552436,0,3,0.7060083467456155,0.6080672309216391,0,obek_4,0.38446991318730317,0,1,0,0,0
0,0,8,1,0.6285021636109626,0,1,0.6958577168650173,0.7278903167440656,0,obek_4,0.363476259792429,0,1,0,0,0
0,1,8,0,0.73408846345831,0,2,0.7575814859518644,0.601065366057765,1,obek_4,0.40848191074396784,0,1,0,0,0
0,0,4,0,0.7467681401340042,0,3,0.6748213822378599,0.6367108955896468,0,obek_4,0.43150671279121255,1,0,0,0,0
1,1,5,0,0.7221671171417985,2,3,0.68282357020681,0.653522810052795,0,obek_4,0.4404450687109008,1,0,0,0,0
1,1,5,0,0.5788647778211121,0,1,0.6713626652106903,0.671719674561165,1,obek_4,0.38352896284340793,0,1,0,0,0
1,1,6,1,0.6881775014108412,0,2,0.7142116927940716,0.6050270085430739,0,obek_4,0.3743281586031366,1,0,0,0,0
1,1,6,0,0.8016397203235117,0,2,0.6324212262304265,0.5742698426654514,0,obek_4,0.43982492867261325,1,0,0,0,0
1,0,5,1,0.7797525950165478,0,0,0.5894987400298572,0.7042882544275393,0,obek_4,0.398421939422055,1,0,0,0,0
0,1,6,0,0.561895965813562,0,2,0.7318793347619212,0.5337082733692241,0,obek_4,0.3904698106667834,0,1,0,0,0
0,0,6,3,0.373598703118513,3,3,0.8860683713557078,0.4604076647034064,0,obek_4,0.20488423391639168,0,0,1,0,0
1,1,4,0,0.6522751351569596,0,4,0.5684539937486757,0.5317936797591384,0,obek_4,0.42816047219120495,1,0,0,0,0
0,1,5,0,0.8020780014763084,0,4,0.7084872708859551,0.5784781214700481,1,obek_4,0.4361651845401921,0,1,0,0,0
0,0,4,0,0.9335923293708049,0,0,0.7047923193923713,0.6193697646131865,0,obek_4,0.42152245351268985,0,1,0,0,0
1,1,5,2,0.9453551776757805,0,0,0.7501772432032379,0.5881659962991207,0,obek_4,0.46082592040100534,1,0,0,0,0
1,1,7,0,0.8035937682550645,0,4,0.7853976843368802,0.5731975616370042,0,obek_4,0.3448205677213803,0,1,0,0,0
1,1,7,1,0.7190197093426642,0,2,0.6457671954664517,0.6049608515899471,0,obek_4,0.3433346283475935,0,1,0,0,0
1,0,6,1,0.7620402400005799,0,4,0.663402233037766,0.5580357919193258,0,obek_4,0.4436052335067213,0,1,0,0,0
1,0,6,1,0.5802459160434649,0,0,0.7497016702162735,0.5555015851963884,0,obek_4,0.31845776283590993,1,0,0,0,0
0,1,7,0,0.587219191906986,0,2,0.6352821436278135,0.6847958305741702,1,obek_4,0.42955414938901154,0,1,0,0,0
1,1,7,1,0.807589606324264,0,3,0.6532678729596779,0.6554097044010935,0,obek_4,0.3996384347511699,0,1,0,0,0
1,1,8,0,0.7713073767109753,0,2,0.6668929567376145,0.6160478072110911,0,obek_4,0.4399913200682795,1,0,0,0,0
0,1,5,1,0.6843691663887778,0,1,0.653727117906501,0.7256481445219901,0,obek_4,0.4046842136006419,0,1,0,0,0
1,1,5,1,0.6491468014989301,0,0,0.6629148888101677,0.558859950248542,0,obek_4,0.407080166688992,1,0,0,0,0
0,1,1,0,0.546849540010354,0,3,0.6444683355632848,0.6499789904737497,0,obek_4,0.37862445177776005,1,0,0,0,0
0,1,8,0,0.2036741152567434,0,1,0.020035647346321434,0.1520546063827573,0,obek_4,0.35031042107861476,0,0,0,1,0
0,1,6,1,0.8724137546433912,0,2,0.5258773473635507,0.5560349530154414,0,obek_4,0.38263895338463266,1,0,0,0,0
1,0,5,0,0.6072938873100467,0,0,0.7229773616673543,0.6574467854677966,0,obek_4,0.4534251670123048,0,1,0,0,0
0,1,5,1,0.6887657283039219,2,2,0.6423281518777759,0.5948665230221756,0,obek_4,0.4179468295988344,0,1,0,0,0
0,1,5,1,0.5149879174939977,0,1,0.6446105128164747,0.6816465283383666,1,obek_4,0.33469882295184983,1,0,0,0,0
1,1,5,0,0.6059403487962793,0,1,0.7370237458568896,0.5913260003596251,0,obek_4,0.39778463799830754,1,0,0,0,0
1,1,6,1,0.6442355594154535,2,1,0.743963259584729,0.5732458708391882,0,obek_4,0.4727803091907751,1,0,0,0,0
0,1,5,0,0.7233917441905828,0,3,0.6484671911399582,0.6919239491229731,0,obek_4,0.4165669929495211,0,1,0,0,0
1,1,5,1,0.14282041715720228,0,2,0.13683364435711906,0.9109841080158126,1,obek_4,0.5664912678459086,1,0,0,0,0
1,0,5,0,0.5047637285522806,0,2,0.7121261261491076,0.5701307230563846,0,obek_4,0.39267478978171766,0,1,0,0,0
1,0,8,0,0.6580136737987752,0,1,0.6731316491470307,0.6196634871527684,0,obek_4,0.44193020204732314,0,1,0,0,0
1,1,0,1,0.16558049950017317,0,0,0.1388844215086811,0.7347682705770591,1,obek_4,0.608185899714035,1,0,0,0,0
0,1,5,2,0.9220562864662014,0,1,0.7267077233402304,0.5975792027995028,0,obek_4,0.40070420998410167,0,1,0,0,0
0,1,5,1,0.5397553589450728,0,4,0.6768331757282611,0.556473497973521,0,obek_4,0.38316032639577996,1,0,0,0,0
1,1,4,2,0.7176493220114162,0,4,0.6928623026437821,0.6108480716252531,0,obek_4,0.4207438716717051,1,0,0,0,0
0,1,6,1,0.7825405740354536,0,2,0.8052452360695066,0.60098156024454,0,obek_4,0.3807330230454758,0,1,0,0,0
1,1,5,1,0.7526769242490152,0,0,0.6160728953492296,0.6654967593323308,1,obek_4,0.5154718400468344,0,1,0,0,0
0,1,5,0,0.5964623800331562,0,4,0.6870356906983179,0.6287216476707996,0,obek_4,0.3772159732014286,1,0,0,0,0
1,1,5,1,0.9469959867118282,0,2,0.749172537073717,0.5684921522431351,0,obek_4,0.3218104215693992,1,0,0,0,0
1,1,4,1,0.6800750631288791,0,0,0.6923610696708504,0.687805347414241,0,obek_4,0.4537437448876154,0,1,0,0,0
0,1,6,1,0.7518307309099206,0,0,0.661051906597069,0.6395285274600728,0,obek_4,0.3806824511836135,0,1,0,0,0
0,0,3,2,0.22052355589848063,3,0,0.08742885442508971,0.233956248297312,0,obek_4,0.0734995872893418,0,0,1,0,0
0,1,6,2,0.5407538226340735,0,4,0.6655437930535515,0.6532008459250259,0,obek_4,0.3956040250461003,1,0,0,0,0
0,1,5,0,0.8321555651578801,0,1,0.7444712117706851,0.5686852571142322,0,obek_4,0.4040028029290424,0,1,0,0,0
0,1,6,1,0.6301838006697756,1,0,0.7186885948492543,0.6363798517138936,0,obek_4,0.4423978295569417,1,0,0,0,0
0,1,6,0,0.768541582182314,0,0,0.6434993892351699,0.6270488940606721,0,obek_4,0.34741193833973416,0,1,0,0,0
0,1,5,2,0.6213047364773826,2,1,0.798540065022687,0.6532252901260059,0,obek_4,0.4900658783792077,0,1,0,0,0
0,1,7,1,0.730501406503126,0,0,0.6864753411932929,0.572063832608271,1,obek_4,0.3659047101834576,0,1,0,0,0
1,1,3,1,0.5263616896816002,0,2,0.6749983847859251,0.6325001281967612,0,obek_4,0.4123282577707835,0,1,0,0,0
0,1,7,0,0.6597373581016833,0,1,0.712667054092182,0.6347685254271146,0,obek_4,0.4779766253925528,1,0,0,0,0
0,0,5,0,1.0,0,3,0.7708822924384986,0.6157679933621031,0,obek_4,0.3684913877279988,0,1,0,0,0
0,1,3,0,0.6890851106392876,0,3,0.6714684568788729,0.5407169413570697,1,obek_4,0.41363695722324983,0,1,0,0,0
0,1,5,2,0.8213357228436274,0,1,0.6480088006853448,0.5960088321150269,0,obek_4,0.3831781517100805,0,1,0,0,0
1,1,5,1,0.6756360466241901,0,4,0.6874121318647561,0.5740784650228251,0,obek_4,0.40292227715716084,1,0,0,0,0
0,0,5,1,0.800355923735096,0,0,0.6867330633839488,0.7171390684632475,0,obek_4,0.412905618462179,0,1,0,0,0
1,1,5,0,0.6750489106649484,2,4,0.6883920945746622,0.6442353262203844,0,obek_4,0.37198665383354634,0,1,0,0,0
1,0,5,1,0.9511421036160717,0,2,0.6457861716180804,0.6127166315657036,0,obek_4,0.32129583029965075,0,1,0,0,0
1,0,1,1,0.27957066378893886,1,3,0.5819885005349315,0.326658331071656,0,obek_4,0.4025597860401305,1,0,0,0,0
1,1,5,3,0.37042072912945867,1,3,0.9516183190107557,0.43609474856282543,0,obek_4,0.16080651010890715,0,0,0,1,0
1,1,4,1,0.7961847521373788,0,4,0.6582603880140723,0.5936456397604789,0,obek_4,0.4016408089699953,1,0,0,0,0
0,0,8,0,0.14523969040982662,1,3,0.060484561636829165,0.09445077802792594,0,obek_4,0.00891823666089674,0,1,0,0,0
0,0,4,1,0.25752827787686405,1,3,0.09550628273805067,0.21125474552643422,0,obek_4,0.06840240633637931,1,0,0,0,0
0,1,1,0,0.7029407807304583,0,1,0.715295989194376,0.6236501451003253,0,obek_4,0.397067596655643,0,1,0,0,0
0,1,5,1,0.6253490694533926,0,1,0.7429429584151392,0.6481938647025115,0,obek_4,0.33427210484741904,1,0,0,0,0
0,1,5,2,0.6990936222433543,0,3,0.7287833910259378,0.5825900943084696,1,obek_4,0.502045166831318,1,0,0,0,0
0,1,5,1,0.677707768746982,0,0,0.6594660611611753,0.5581713827712979,0,obek_4,0.42187179788946905,0,1,0,0,0
0,1,4,0,0.14198966311025576,1,1,0.1362684721505188,0.7405623969133655,1,obek_4,0.6137563352093874,1,0,0,0,0
1,1,6,0,0.64193488477927,0,3,0.7610560982516572,0.6136649630404769,0,obek_4,0.4232749858488719,1,0,0,0,0
0,0,5,1,0.25413925297119244,1,0,0.5381725827320214,0.26673297097903437,0,obek_4,0.38380825104795135,0,1,0,0,0
0,1,6,2,0.8329958628553248,0,0,0.7383261654708628,0.6041947435612286,0,obek_4,0.33086041693609686,0,1,0,0,0
0,1,5,1,0.5686950005922805,0,0,0.6994570592677636,0.6538187396299555,0,obek_4,0.382365689650154,1,0,0,0,0
0,1,6,0,0.6758875457891539,0,1,0.7478600183785702,0.595498024082008,1,obek_4,0.29666979765381685,0,1,0,0,0
1,1,6,0,0.46314030396768263,0,1,0.5940416939434461,0.5962508116548484,0,obek_4,0.3881580409473097,1,0,0,0,0
0,1,5,1,0.7272184176673868,0,0,0.6915975262493039,0.6741389821731609,0,obek_4,0.45419316953355726,0,1,0,0,0
1,0,5,1,0.7372285739930606,1,4,0.727903093860941,0.621911083473645,0,obek_4,0.44754848268989716,0,1,0,0,0
1,1,8,1,0.7682715945050375,2,2,0.6860017829236926,0.5832562427229177,0,obek_4,0.4023591488897663,0,1,0,0,0
1,0,1,2,0.8074373712081778,0,3,0.7871922453508915,0.6082655691273448,0,obek_4,0.35378584639490346,1,0,0,0,0
1,1,5,1,0.7029704708288389,0,3,0.681744683677211,0.7035840500760155,0,obek_4,0.38702230804256105,1,0,0,0,0
1,1,6,0,0.7442879936413382,0,4,0.6905008530934282,0.6394161095988439,0,obek_4,0.3844870824592231,0,1,0,0,0
1,1,5,2,0.6463337784351043,0,1,0.6521205501312797,0.6237292707166836,0,obek_4,0.4050731591994267,0,1,0,0,0
0,1,4,1,0.6709682512437195,0,4,0.7048121364591691,0.5740304277721853,0,obek_4,0.37061264636786817,0,1,0,0,0
1,1,5,2,0.6225536120520064,0,0,0.6451586487740792,0.5999694830524779,1,obek_4,0.39074289129255124,0,1,0,0,0
1,0,4,1,0.8508032120734922,1,3,0.61756836131093,0.5150122907034678,0,obek_4,0.3927379158766909,0,1,0,0,0
1,1,2,1,0.7260588464340358,0,4,0.6123071213925233,0.6099521767078677,0,obek_4,0.49492289704941717,0,1,0,0,0
1,1,8,0,0.7207459259649734,3,3,0.7629112301056951,0.6293838268758803,0,obek_4,0.41054915285846966,1,0,0,0,0
1,1,6,0,0.4235915836582559,0,1,0.7224263900399284,0.5086590854493601,0,obek_4,0.42015834996013174,0,1,0,0,0
0,1,5,1,0.5726019492695081,2,4,0.5626540046526849,0.6315937972417305,0,obek_4,0.44937546425785013,0,1,0,0,0
1,1,5,0,0.7537304334719558,0,1,0.6682120079316325,0.6100743656093306,0,obek_4,0.31522686497024016,1,0,0,0,0
0,0,5,1,0.5996938413348856,0,2,0.7480022717462913,0.6431002396050882,0,obek_4,0.40001938958394523,0,1,0,0,0
1,0,6,1,0.7822852568175398,0,3,0.6377419184397428,0.5969909493116301,0,obek_4,0.4027307326360738,1,0,0,0,0
0,1,5,0,0.7747498998389832,2,3,0.8210396604487336,0.6113898480872453,0,obek_4,0.39046046557363595,1,0,0,0,0
1,1,8,0,0.9987661407584196,0,1,0.7022694618986274,0.6156528849746232,0,obek_4,0.4229091834509824,0,1,0,0,0
1,1,7,0,0.48593535865293885,0,4,0.7553902549721405,0.7093705317606529,0,obek_4,0.4000123658237934,0,1,0,0,0
0,1,2,1,0.6449857784804928,0,1,0.6873668674170372,0.5940304549105476,0,obek_4,0.30646873114807854,0,1,0,0,0
1,1,8,0,0.6211865953332789,0,1,0.6946400239010535,0.5961852558498417,0,obek_4,0.5107408181221784,0,1,0,0,0
1,1,4,1,0.17754657953647543,1,4,0.14398190523698526,0.7485432856158104,1,obek_4,0.4171723437170996,1,0,0,0,0
0,1,0,0,0.7203873593567383,3,1,0.7623321547671162,0.5627840473287729,0,obek_4,0.41753720540274725,0,1,0,0,0
1,1,5,1,0.47531927816578307,0,4,0.6581658724187665,0.6014287991459313,0,obek_4,0.4392713524191148,0,1,0,0,0
0,0,5,1,0.4847670387158108,0,1,0.73900385468685,0.6764511786885636,0,obek_4,0.37893526975026504,1,0,0,0,0
0,0,3,1,0.3435540889992795,0,2,0.09951356331018146,0.24412673188564124,0,obek_4,0.05263948295708718,0,0,0,1,0
1,0,7,0,0.7199159120719261,2,3,0.7352517599106838,0.5686681723431133,0,obek_4,0.40814554631479616,0,1,0,0,0
1,1,6,0,0.6976550779714566,0,4,0.7221745914219109,0.6464905463451637,0,obek_4,0.37868288311276294,0,1,0,0,0
1,1,5,1,0.6940152618096623,0,3,0.6472854358018356,0.623758835910087,0,obek_4,0.39295965246336384,1,0,0,0,0
1,1,3,1,0.7086661133752903,0,3,0.8062842628578013,0.6326853463911112,0,obek_4,0.38857832186308056,1,0,0,0,0
0,1,5,1,0.7116137385758083,0,4,0.7217018342399755,0.5553608557938047,0,obek_4,0.3941092223958711,0,1,0,0,0
0,1,4,1,0.7765457577934752,0,4,0.7507734645278239,0.5087335861509841,0,obek_4,0.41872328857142055,1,0,0,0,0
1,1,7,0,0.6046864912663088,0,2,0.7036483828279536,0.6419356542355713,0,obek_4,0.3805283303745138,0,1,0,0,0
0,1,5,1,0.710375703964058,0,4,0.7074306707255464,0.5843019475719284,0,obek_4,0.4398707941905758,0,1,0,0,0
0,1,5,1,0.8624324798365126,0,2,0.7114411238930567,0.6051705735178452,0,obek_4,0.4176647436472085,0,1,0,0,0
0,0,1,0,0.33463859189091666,3,1,0.07586278120465106,0.23789904201218348,0,obek_4,0.05784010627345503,0,1,0,0,0
1,0,4,0,0.8027862324242526,0,2,0.7342181026852572,0.5535718551718591,0,obek_4,0.41529289699087263,0,1,0,0,0
0,1,5,1,0.7251050347480575,0,2,0.5218757389231332,0.6562074255836482,0,obek_4,0.42728350598090065,0,1,0,0,0
1,1,4,0,0.7712540290650324,0,3,0.6665687926711208,0.722679560781315,0,obek_4,0.4641004870595904,1,0,0,0,0
0,1,6,1,0.6473567174564545,0,3,0.7109666923943663,0.5567493935378766,0,obek_4,0.37474889290320185,0,1,0,0,0
1,1,6,1,0.7752322977189349,0,4,0.5908360604826737,0.6174866332280295,1,obek_4,0.43410029383929877,1,0,0,0,0
0,1,6,2,0.6966414046401269,0,4,0.631625834451021,0.6641212290148576,0,obek_4,0.37730584885871415,0,1,0,0,0
0,0,5,1,0.5634423733549135,0,0,0.7592805523717585,0.6044436120912257,0,obek_4,0.4221120732404972,1,0,0,0,0
1,1,6,1,0.5881450471926482,0,1,0.7731844453304906,0.5880115942461903,0,obek_4,0.3849558794143258,1,0,0,0,0
0,1,2,1,0.8431707591681848,0,1,0.588142531987107,0.6662875997932319,1,obek_4,0.4436965148766286,0,1,0,0,0
0,0,6,0,0.819573164743023,0,3,0.6543228339640004,0.5459617861837917,0,obek_4,0.3524597021669042,1,0,0,0,0
0,1,5,0,0.7012798893268849,1,0,0.6374101726182837,0.6480639732105659,0,obek_4,0.4258167249022734,0,1,0,0,0
1,0,5,1,0.6128112667174437,0,2,0.7081068101124859,0.6749907930633087,0,obek_4,0.36352008843716954,1,0,0,0,0
1,1,5,0,0.6367562533526937,0,2,0.6461794705546278,0.6507976672575673,0,obek_4,0.47063783654379465,0,1,0,0,0
0,1,7,0,0.4076710342431701,0,4,0.5814344107436973,0.5616788107979175,0,obek_4,0.40742760193993777,0,1,0,0,0
0,1,6,2,0.6831924465605708,0,1,0.6358050645661841,0.6431260514132829,0,obek_4,0.4197751164581818,1,0,0,0,0
0,1,5,0,0.831419230033524,0,4,0.7233103749456922,0.5969983346629751,0,obek_4,0.41504672849246216,0,1,0,0,0
1,1,5,1,0.7583382444167964,0,3,0.703505850621926,0.5872622376857245,0,obek_4,0.41334287715301776,0,1,0,0,0
1,1,6,0,0.626842901194681,0,4,0.6731749659281205,0.6421476708638176,0,obek_4,0.4153964765777731,0,1,0,0,0
1,0,3,0,0.9371301457992901,0,3,0.7247537381154607,0.6498963061269843,0,obek_4,0.4250603428833115,0,1,0,0,0
0,1,4,1,0.5837905189206138,0,0,0.6407376293162979,0.6757959875736335,0,obek_4,0.38182455716201796,1,0,0,0,0
1,1,5,1,0.5741703452834013,0,2,0.7425391346382875,0.6212860114665923,0,obek_4,0.4387667384075943,1,0,0,0,0
0,1,4,1,0.40673673468054317,0,0,0.6256271947742218,0.6427406166190726,0,obek_4,0.4105377260429784,0,1,0,0,0
0,1,4,0,0.8304547939483969,0,4,0.564349307074288,0.6323728244577267,0,obek_4,0.4643232615754874,0,1,0,0,0
0,0,7,1,0.7214386612536617,0,1,0.6406289648988948,0.6076771890577846,0,obek_4,0.4795795240033402,0,1,0,0,0
0,0,6,1,0.7182189196610007,2,4,0.7272544378799939,0.547261713044723,1,obek_4,0.3863795862875937,0,1,0,0,0
0,0,6,0,0.6128240789222016,0,2,0.6666311795181719,0.6311878390857907,0,obek_4,0.45282919530244375,1,0,0,0,0
1,1,5,0,0.648224252280663,0,4,0.7065730866907343,0.660432056298386,0,obek_4,0.3915106172396737,1,0,0,0,0
0,1,6,1,0.8277300720354309,0,4,0.6059177054871134,0.5285346328085361,0,obek_4,0.3511678208411864,0,1,0,0,0
1,1,7,2,0.7701412284463847,0,2,0.6500961315006293,0.6534605756672595,0,obek_4,0.3575079595393192,1,0,0,0,0
1,1,8,0,0.6460136868433742,1,3,0.6554489183838057,0.6134225903386394,0,obek_4,0.4728330363633255,0,1,0,0,0
1,0,4,0,0.6800544345096581,0,2,0.6687837067258255,0.5593321347205761,0,obek_4,0.40940041594036675,1,0,0,0,0
1,1,6,1,0.5702327494569409,0,0,0.7263171349967588,0.6434700023986443,0,obek_4,0.34274101192217626,1,0,0,0,0
1,1,5,1,0.6355757178972756,0,2,0.6987688827217113,0.6722311682548142,0,obek_4,0.4251709090708088,1,0,0,0,0
1,1,1,1,0.8764613437148668,0,4,0.6755956031390904,0.6189641640268563,0,obek_4,0.35192829872557124,1,0,0,0,0
0,1,6,0,0.651466860565531,0,3,0.7627298030495353,0.5653817132551623,1,obek_4,0.397040496021255,1,0,0,0,0
1,1,6,0,0.6154191421397307,0,3,0.6521361315725835,0.6438807397011062,0,obek_4,0.42621493694083745,0,1,0,0,0
1,1,6,0,0.7070445682280798,0,0,0.7151267470273901,0.5961273825052119,0,obek_4,0.3505511871207105,1,0,0,0,0
